idx;util;clip;label;overlap_ratio;concepts;id;movie;srt_name;video_name;graph_number
1681;1;tt1570728scene-102.ss-1544.es-1582;Not Sure;1.00;['Speech'];tt1570728-102;tt1570728;scene-102.ss-1544.es-1582.srt;tt1570728_scene_102.mkv;101
1682;0;tt1570728scene-103.ss-1583.es-1586;Not Sure;0.64;['Speech'];tt1570728-103;tt1570728;scene-103.ss-1583.es-1586.srt;tt1570728_scene_103.mp4;102
1683;1;tt1570728scene-104.ss-1587.es-1592;Sure;0.21;['Type of plan', ' Posture', ' Exp of  emotion'];tt1570728-104;tt1570728;scene-104.ss-1587.es-1592.srt;tt1570728_scene_104.mkv;103
1684;1;tt1570728scene-105.ss-1593.es-1638;Hard Neg;0.97;['Speech'];tt1570728-105;tt1570728;scene-105.ss-1593.es-1638.srt;tt1570728_scene_105.mkv;104
1685;1;tt1570728scene-106.ss-1639.es-1669;Hard Neg;0.72;['Clothes'];tt1570728-106;tt1570728;scene-106.ss-1639.es-1669.srt;tt1570728_scene_106.mkv;105
1686;1;tt1570728scene-107.ss-1670.es-1698;Hard Neg;0.88;['Speech'];tt1570728-107;tt1570728;scene-107.ss-1670.es-1698.srt;tt1570728_scene_107.mkv;106
1687;1;tt1570728scene-108.ss-1699.es-1756;Not Sure;0.24;['Type of plan', ' Speech', ' Activities'];tt1570728-108;tt1570728;scene-108.ss-1699.es-1756.srt;tt1570728_scene_108.mkv;107
1688;1;tt1570728scene-109.ss-1757.es-1778;Not Sure;0.71;['Type of plan', ' Speech', ' Activities'];tt1570728-109;tt1570728;scene-109.ss-1757.es-1778.srt;tt1570728_scene_109.mkv;108
1689;1;tt1570728scene-110.ss-1779.es-1807;Sure;0.31;['Type of plan', ' Clothes', ' Look', ' Exp of  emotion'];tt1570728-110;tt1570728;scene-110.ss-1779.es-1807.srt;tt1570728_scene_110.mkv;109
1690;1;tt1570728scene-111.ss-1808.es-1827;Hard Neg;0.64;['Look', ' Exp of  emotion'];tt1570728-111;tt1570728;scene-111.ss-1808.es-1827.srt;tt1570728_scene_111.mkv;110
1691;0;tt1570728scene-112.ss-1828.es-1830;Easy Neg;1.00;[''];tt1570728-112;tt1570728;scene-112.ss-1828.es-1830.srt;tt1570728_scene_112.mp4;-1
1692;0;tt2267998scene-001.ss-0001.es-0016;Sure;0.26;['Type of plan', ' Speech'];tt2267998-001;tt2267998;scene-001.ss-0001.es-0016.srt;tt2267998_scene_1.mp4;-1
1693;0;tt2267998scene-002.ss-0017.es-0019;Easy Neg;0.99;[''];tt2267998-002;tt2267998;scene-002.ss-0017.es-0019.srt;tt2267998_scene_2.mp4;-1
1694;1;tt2267998scene-003.ss-0020.es-0024;Easy Neg;0.52;[''];tt2267998-003;tt2267998;scene-003.ss-0020.es-0024.srt;tt2267998_scene_3.mp4;2
1695;1;tt2267998scene-004.ss-0025.es-0041;Easy Neg;0.93;[''];tt2267998-004;tt2267998;scene-004.ss-0025.es-0041.srt;tt2267998_scene_4.mp4;3
1696;1;tt2267998scene-005.ss-0042.es-0060;Hard Neg;1.00;['Speech'];tt2267998-005;tt2267998;scene-005.ss-0042.es-0060.srt;tt2267998_scene_5.mp4;4
1697;1;tt2267998scene-006.ss-0061.es-0069;Hard Neg;1.00;['Speech'];tt2267998-006;tt2267998;scene-006.ss-0061.es-0069.srt;tt2267998_scene_6.mp4;5
1698;1;tt2267998scene-007.ss-0070.es-0080;Hard Neg;0.98;['Speech'];tt2267998-007;tt2267998;scene-007.ss-0070.es-0080.srt;tt2267998_scene_7.mp4;6
1699;1;tt2267998scene-008.ss-0081.es-0083;Sure;1.00;['Type of plan', ' Body', ' Activities'];tt2267998-008;tt2267998;scene-008.ss-0081.es-0083.srt;tt2267998_scene_8.mp4;7
1700;1;tt2267998scene-009.ss-0084.es-0110;Hard Neg;0.96;['Speech'];tt2267998-009;tt2267998;scene-009.ss-0084.es-0110.srt;tt2267998_scene_9.mp4;8
1701;1;tt2267998scene-010.ss-0111.es-0117;Easy Neg;1.00;[''];tt2267998-010;tt2267998;scene-010.ss-0111.es-0117.srt;tt2267998_scene_10.mp4;9
1702;1;tt2267998scene-011.ss-0118.es-0129;Easy Neg;0.94;[''];tt2267998-011;tt2267998;scene-011.ss-0118.es-0129.srt;tt2267998_scene_11.mp4;10
1703;1;tt2267998scene-012.ss-0130.es-0130;Easy Neg;1.00;[''];tt2267998-012;tt2267998;scene-012.ss-0130.es-0130.srt;tt2267998_scene_12.mp4;-1
1704;1;tt2267998scene-013.ss-0131.es-0135;Easy Neg;1.00;[''];tt2267998-013;tt2267998;scene-013.ss-0131.es-0135.srt;tt2267998_scene_13.mp4;12
1705;1;tt2267998scene-014.ss-0136.es-0170;Easy Neg;1.00;[''];tt2267998-014;tt2267998;scene-014.ss-0136.es-0170.srt;tt2267998_scene_14.mp4;13
1706;1;tt2267998scene-015.ss-0171.es-0185;Easy Neg;1.00;[''];tt2267998-015;tt2267998;scene-015.ss-0171.es-0185.srt;tt2267998_scene_15.mp4;14
1707;1;tt2267998scene-016.ss-0186.es-0195;Hard Neg;0.95;['Speech'];tt2267998-016;tt2267998;scene-016.ss-0186.es-0195.srt;tt2267998_scene_16.mp4;15
1708;1;tt2267998scene-017.ss-0196.es-0204;Hard Neg;1.00;['Speech'];tt2267998-017;tt2267998;scene-017.ss-0196.es-0204.srt;tt2267998_scene_17.mp4;16
1709;1;tt2267998scene-018.ss-0205.es-0211;Hard Neg;1.00;['Speech'];tt2267998-018;tt2267998;scene-018.ss-0205.es-0211.srt;tt2267998_scene_18.mp4;17
1710;1;tt2267998scene-019.ss-0212.es-0230;Hard Neg;1.00;['Speech'];tt2267998-019;tt2267998;scene-019.ss-0212.es-0230.srt;tt2267998_scene_19.mp4;18
1711;1;tt2267998scene-020.ss-0231.es-0236;Hard Neg;1.00;['Speech'];tt2267998-020;tt2267998;scene-020.ss-0231.es-0236.srt;tt2267998_scene_20.mp4;19
1712;1;tt2267998scene-021.ss-0237.es-0253;Hard Neg;0.98;['Speech'];tt2267998-021;tt2267998;scene-021.ss-0237.es-0253.srt;tt2267998_scene_21.mp4;20
1713;1;tt2267998scene-022.ss-0254.es-0277;Hard Neg;1.00;['Speech'];tt2267998-022;tt2267998;scene-022.ss-0254.es-0277.srt;tt2267998_scene_22.mp4;21
1714;1;tt2267998scene-023.ss-0278.es-0297;Hard Neg;0.97;['Speech'];tt2267998-023;tt2267998;scene-023.ss-0278.es-0297.srt;tt2267998_scene_23.mp4;22
1715;1;tt2267998scene-024.ss-0298.es-0305;Easy Neg;1.00;[''];tt2267998-024;tt2267998;scene-024.ss-0298.es-0305.srt;tt2267998_scene_24.mp4;23
1716;1;tt2267998scene-025.ss-0306.es-0315;Hard Neg;0.78;['Speech'];tt2267998-025;tt2267998;scene-025.ss-0306.es-0315.srt;tt2267998_scene_25.mp4;24
1717;1;tt2267998scene-026.ss-0316.es-0322;Easy Neg;1.00;[''];tt2267998-026;tt2267998;scene-026.ss-0316.es-0322.srt;tt2267998_scene_26.mp4;25
1718;1;tt2267998scene-027.ss-0323.es-0326;Sure;0.87;['Body', ' Clothes', ' Activities'];tt2267998-027;tt2267998;scene-027.ss-0323.es-0326.srt;tt2267998_scene_27.mp4;26
1719;0;tt2267998scene-028.ss-0327.es-0327;Sure;1.00;['Body', ' Clothes', ' Activities'];tt2267998-028;tt2267998;scene-028.ss-0327.es-0327.srt;tt2267998_scene_28.mp4;-1
1720;1;tt2267998scene-029.ss-0328.es-0340;Easy Neg;1.00;[''];tt2267998-029;tt2267998;scene-029.ss-0328.es-0340.srt;tt2267998_scene_29.mp4;28
1721;1;tt2267998scene-030.ss-0341.es-0356;Easy Neg;1.00;[''];tt2267998-030;tt2267998;scene-030.ss-0341.es-0356.srt;tt2267998_scene_30.mp4;29
1722;1;tt2267998scene-031.ss-0357.es-0367;Not Sure;0.85;['Speech'];tt2267998-031;tt2267998;scene-031.ss-0357.es-0367.srt;tt2267998_scene_31.mp4;30
1723;1;tt2267998scene-032.ss-0368.es-0382;Hard Neg;1.00;['Speech'];tt2267998-032;tt2267998;scene-032.ss-0368.es-0382.srt;tt2267998_scene_32.mp4;31
1724;1;tt2267998scene-033.ss-0383.es-0392;Easy Neg;0.23;[''];tt2267998-033;tt2267998;scene-033.ss-0383.es-0392.srt;tt2267998_scene_33.mp4;32
1725;0;tt2267998scene-034.ss-0393.es-0393;Hard Neg;0.69;['Speech'];tt2267998-034;tt2267998;scene-034.ss-0393.es-0393.srt;tt2267998_scene_34.mp4;-1
1726;1;tt2267998scene-035.ss-0394.es-0402;Hard Neg;1.00;['Speech'];tt2267998-035;tt2267998;scene-035.ss-0394.es-0402.srt;tt2267998_scene_35.mp4;34
1727;1;tt2267998scene-036.ss-0403.es-0413;Hard Neg;1.00;['Speech'];tt2267998-036;tt2267998;scene-036.ss-0403.es-0413.srt;tt2267998_scene_36.mp4;35
1728;1;tt2267998scene-037.ss-0414.es-0443;Hard Neg;1.00;['Speech'];tt2267998-037;tt2267998;scene-037.ss-0414.es-0443.srt;tt2267998_scene_37.mp4;36
1729;1;tt2267998scene-038.ss-0444.es-0463;Hard Neg;1.00;['Speech'];tt2267998-038;tt2267998;scene-038.ss-0444.es-0463.srt;tt2267998_scene_38.mp4;37
1730;1;tt2267998scene-039.ss-0464.es-0483;Easy Neg;1.00;[''];tt2267998-039;tt2267998;scene-039.ss-0464.es-0483.srt;tt2267998_scene_39.mp4;38
1731;1;tt2267998scene-040.ss-0484.es-0491;Hard Neg;0.87;['Clothes', ' Speech'];tt2267998-040;tt2267998;scene-040.ss-0484.es-0491.srt;tt2267998_scene_40.mp4;39
1732;1;tt2267998scene-041.ss-0492.es-0505;Hard Neg;1.00;['Clothes', ' Speech'];tt2267998-041;tt2267998;scene-041.ss-0492.es-0505.srt;tt2267998_scene_41.mp4;40
1733;0;tt2267998scene-042.ss-0506.es-0506;Hard Neg;1.00;['Clothes', ' Speech'];tt2267998-042;tt2267998;scene-042.ss-0506.es-0506.srt;;-1
1734;1;tt2267998scene-043.ss-0507.es-0514;Hard Neg;0.87;['Speech'];tt2267998-043;tt2267998;scene-043.ss-0507.es-0514.srt;tt2267998_scene_43.mp4;42
1735;1;tt2267998scene-044.ss-0515.es-0522;Hard Neg;1.00;['Speech'];tt2267998-044;tt2267998;scene-044.ss-0515.es-0522.srt;tt2267998_scene_44.mp4;43
1736;1;tt2267998scene-045.ss-0523.es-0530;Hard Neg;1.00;['Speech'];tt2267998-045;tt2267998;scene-045.ss-0523.es-0530.srt;tt2267998_scene_45.mp4;44
1737;1;tt2267998scene-046.ss-0531.es-0534;Not Sure;0.62;['Speech'];tt2267998-046;tt2267998;scene-046.ss-0531.es-0534.srt;tt2267998_scene_46.mp4;45
1738;1;tt2267998scene-047.ss-0535.es-0548;Hard Neg;1.00;['Body', ' Clothes'];tt2267998-047;tt2267998;scene-047.ss-0535.es-0548.srt;tt2267998_scene_47.mp4;46
1739;1;tt2267998scene-048.ss-0549.es-0554;Hard Neg;1.00;['Body', ' Clothes'];tt2267998-048;tt2267998;scene-048.ss-0549.es-0554.srt;tt2267998_scene_48.mp4;47
1740;1;tt2267998scene-049.ss-0555.es-0577;Hard Neg;0.84;['Speech'];tt2267998-049;tt2267998;scene-049.ss-0555.es-0577.srt;tt2267998_scene_49.mp4;48
1741;0;tt2267998scene-050.ss-0578.es-0579;Hard Neg;0.37;['Speech'];tt2267998-050;tt2267998;scene-050.ss-0578.es-0579.srt;tt2267998_scene_50.mp4;-1
1742;1;tt2267998scene-051.ss-0580.es-0600;Hard Neg;1.00;['Speech'];tt2267998-051;tt2267998;scene-051.ss-0580.es-0600.srt;tt2267998_scene_51.mp4;50
1743;1;tt2267998scene-052.ss-0601.es-0613;Hard Neg;1.00;['Speech'];tt2267998-052;tt2267998;scene-052.ss-0601.es-0613.srt;tt2267998_scene_52.mp4;51
1744;1;tt2267998scene-053.ss-0614.es-0621;Hard Neg;1.00;['Speech'];tt2267998-053;tt2267998;scene-053.ss-0614.es-0621.srt;tt2267998_scene_53.mp4;52
1745;1;tt2267998scene-054.ss-0622.es-0624;Hard Neg;1.00;['Speech'];tt2267998-054;tt2267998;scene-054.ss-0622.es-0624.srt;tt2267998_scene_54.mp4;53
1746;1;tt2267998scene-055.ss-0625.es-0640;Not Sure;0.90;['Voice', ' Speech'];tt2267998-055;tt2267998;scene-055.ss-0625.es-0640.srt;tt2267998_scene_55.mp4;54
1747;1;tt2267998scene-056.ss-0641.es-0642;Hard Neg;0.97;['Speech'];tt2267998-056;tt2267998;scene-056.ss-0641.es-0642.srt;tt2267998_scene_56.mp4;55
1748;1;tt2267998scene-057.ss-0643.es-0643;Hard Neg;1.00;['Speech'];tt2267998-057;tt2267998;scene-057.ss-0643.es-0643.srt;;56
1749;0;tt2267998scene-058.ss-0644.es-0646;Hard Neg;0.61;['Speech'];tt2267998-058;tt2267998;scene-058.ss-0644.es-0646.srt;tt2267998_scene_58.mp4;-1
1750;1;tt2267998scene-059.ss-0647.es-0658;Hard Neg;1.00;['Speech'];tt2267998-059;tt2267998;scene-059.ss-0647.es-0658.srt;tt2267998_scene_59.mp4;58
1751;1;tt2267998scene-060.ss-0659.es-0663;Hard Neg;1.00;['Speech'];tt2267998-060;tt2267998;scene-060.ss-0659.es-0663.srt;tt2267998_scene_60.mp4;59
1752;0;tt2267998scene-061.ss-0664.es-0668;Hard Neg;1.00;['Speech'];tt2267998-061;tt2267998;scene-061.ss-0664.es-0668.srt;tt2267998_scene_61.mp4;-1
1753;1;tt2267998scene-062.ss-0669.es-0682;Hard Neg;0.88;['Speech'];tt2267998-062;tt2267998;scene-062.ss-0669.es-0682.srt;tt2267998_scene_62.mp4;61
1754;1;tt2267998scene-063.ss-0683.es-0684;Hard Neg;1.00;['Speech'];tt2267998-063;tt2267998;scene-063.ss-0683.es-0684.srt;tt2267998_scene_63.mp4;62
1755;1;tt2267998scene-064.ss-0685.es-0691;Not Sure;0.87;['Speech', ' Look'];tt2267998-064;tt2267998;scene-064.ss-0685.es-0691.srt;tt2267998_scene_64.mp4;63
1756;1;tt2267998scene-065.ss-0692.es-0704;Sure;1.00;['Body', ' Clothes', ' Activities'];tt2267998-065;tt2267998;scene-065.ss-0692.es-0704.srt;tt2267998_scene_65.mp4;64
1757;1;tt2267998scene-066.ss-0705.es-0716;Sure;1.00;['Body', ' Clothes', ' Activities'];tt2267998-066;tt2267998;scene-066.ss-0705.es-0716.srt;tt2267998_scene_66.mp4;65
1758;1;tt2267998scene-067.ss-0717.es-0726;Sure;1.00;['Body', ' Clothes', ' Activities'];tt2267998-067;tt2267998;scene-067.ss-0717.es-0726.srt;tt2267998_scene_67.mp4;66
1759;1;tt2267998scene-068.ss-0727.es-0729;Sure;1.00;['Body', ' Clothes', ' Activities'];tt2267998-068;tt2267998;scene-068.ss-0727.es-0729.srt;tt2267998_scene_68.mp4;67
1760;0;tt2267998scene-069.ss-0730.es-0730;Sure;0.99;['Speech', ' Activities'];tt2267998-069;tt2267998;scene-069.ss-0730.es-0730.srt;tt2267998_scene_69.mp4;-1
1761;1;tt2267998scene-070.ss-0731.es-0733;Sure;1.00;['Speech', ' Activities'];tt2267998-070;tt2267998;scene-070.ss-0731.es-0733.srt;tt2267998_scene_70.mp4;69
1762;1;tt2267998scene-071.ss-0734.es-0735;Sure;1.00;['Speech', ' Activities'];tt2267998-071;tt2267998;scene-071.ss-0734.es-0735.srt;tt2267998_scene_71.mp4;70
1763;1;tt2267998scene-072.ss-0736.es-0737;Sure;0.70;['Posture', ' Speech', ' Activities'];tt2267998-072;tt2267998;scene-072.ss-0736.es-0737.srt;tt2267998_scene_72.mp4;71
1764;1;tt2267998scene-073.ss-0738.es-0744;Sure;0.91;['Posture', ' Speech', ' Activities'];tt2267998-073;tt2267998;scene-073.ss-0738.es-0744.srt;tt2267998_scene_73.mp4;72
1765;1;tt2267998scene-074.ss-0745.es-0756;Sure;1.00;['Posture', ' Speech', ' Activities'];tt2267998-074;tt2267998;scene-074.ss-0745.es-0756.srt;tt2267998_scene_74.mp4;73
1766;1;tt2267998scene-075.ss-0757.es-0761;Hard Neg;0.83;['Speech'];tt2267998-075;tt2267998;scene-075.ss-0757.es-0761.srt;tt2267998_scene_75.mp4;74
1767;1;tt2267998scene-076.ss-0762.es-0778;Hard Neg;1.00;['Speech'];tt2267998-076;tt2267998;scene-076.ss-0762.es-0778.srt;tt2267998_scene_76.mp4;75
1768;1;tt2267998scene-077.ss-0779.es-0785;Sure;0.42;['Body', ' Speech', ' Activities'];tt2267998-077;tt2267998;scene-077.ss-0779.es-0785.srt;tt2267998_scene_77.mp4;76
1769;0;tt2267998scene-078.ss-0786.es-0786;Hard Neg;0.99;['Clothes', ' Speech'];tt2267998-078;tt2267998;scene-078.ss-0786.es-0786.srt;tt2267998_scene_78.mp4;-1
1770;1;tt2267998scene-079.ss-0787.es-0788;Hard Neg;1.00;['Speech'];tt2267998-079;tt2267998;scene-079.ss-0787.es-0788.srt;tt2267998_scene_79.mp4;78
1771;1;tt2267998scene-080.ss-0789.es-0813;Hard Neg;1.00;['Speech'];tt2267998-080;tt2267998;scene-080.ss-0789.es-0813.srt;tt2267998_scene_80.mp4;79
1772;1;tt2267998scene-081.ss-0814.es-0834;Not Sure;0.95;['Speech'];tt2267998-081;tt2267998;scene-081.ss-0814.es-0834.srt;tt2267998_scene_81.mp4;80
1773;0;tt2267998scene-082.ss-0835.es-0836;Not Sure;1.00;['Speech'];tt2267998-082;tt2267998;scene-082.ss-0835.es-0836.srt;tt2267998_scene_82.mp4;-1
1774;1;tt2267998scene-083.ss-0837.es-0850;Hard Neg;0.94;['Speech'];tt2267998-083;tt2267998;scene-083.ss-0837.es-0850.srt;tt2267998_scene_83.mp4;82
1775;1;tt2267998scene-084.ss-0851.es-0871;Hard Neg;1.00;['Speech'];tt2267998-084;tt2267998;scene-084.ss-0851.es-0871.srt;tt2267998_scene_84.mp4;83
1776;1;tt2267998scene-085.ss-0872.es-0881;Hard Neg;0.23;['Speech'];tt2267998-085;tt2267998;scene-085.ss-0872.es-0881.srt;tt2267998_scene_85.mp4;84
1777;1;tt2267998scene-086.ss-0882.es-0910;Hard Neg;1.00;['Speech'];tt2267998-086;tt2267998;scene-086.ss-0882.es-0910.srt;tt2267998_scene_86.mp4;85
1778;1;tt2267998scene-087.ss-0911.es-0947;Hard Neg;0.65;['Speech'];tt2267998-087;tt2267998;scene-087.ss-0911.es-0947.srt;tt2267998_scene_87.mp4;86
1779;1;tt2267998scene-088.ss-0948.es-0958;Easy Neg;1.00;[''];tt2267998-088;tt2267998;scene-088.ss-0948.es-0958.srt;tt2267998_scene_88.mp4;87
1780;1;tt2267998scene-089.ss-0959.es-0997;Easy Neg;1.00;[''];tt2267998-089;tt2267998;scene-089.ss-0959.es-0997.srt;tt2267998_scene_89.mp4;88
1781;1;tt2267998scene-090.ss-0998.es-1008;Easy Neg;0.27;[''];tt2267998-090;tt2267998;scene-090.ss-0998.es-1008.srt;tt2267998_scene_90.mp4;89
1782;1;tt2267998scene-091.ss-1009.es-1019;Hard Neg;0.67;['Speech'];tt2267998-091;tt2267998;scene-091.ss-1009.es-1019.srt;tt2267998_scene_91.mp4;90
1783;1;tt2267998scene-092.ss-1020.es-1036;Hard Neg;1.00;['Speech'];tt2267998-092;tt2267998;scene-092.ss-1020.es-1036.srt;tt2267998_scene_92.mp4;91
1784;1;tt2267998scene-093.ss-1037.es-1052;Hard Neg;1.00;['Speech'];tt2267998-093;tt2267998;scene-093.ss-1037.es-1052.srt;tt2267998_scene_93.mp4;92
1785;1;tt2267998scene-094.ss-1053.es-1070;Hard Neg;1.00;['Speech'];tt2267998-094;tt2267998;scene-094.ss-1053.es-1070.srt;tt2267998_scene_94.mp4;93
1786;0;tt2267998scene-095.ss-1071.es-1071;Hard Neg;1.00;['Speech'];tt2267998-095;tt2267998;scene-095.ss-1071.es-1071.srt;tt2267998_scene_95.mp4;-1
1787;1;tt2267998scene-096.ss-1072.es-1111;Hard Neg;0.46;['Speech'];tt2267998-096;tt2267998;scene-096.ss-1072.es-1111.srt;tt2267998_scene_96.mp4;95
1788;1;tt2267998scene-097.ss-1112.es-1129;Hard Neg;0.40;['Speech'];tt2267998-097;tt2267998;scene-097.ss-1112.es-1129.srt;tt2267998_scene_97.mp4;96
1789;1;tt2267998scene-098.ss-1130.es-1137;Hard Neg;1.00;['Speech'];tt2267998-098;tt2267998;scene-098.ss-1130.es-1137.srt;tt2267998_scene_98.mp4;97
1790;0;tt2267998scene-099.ss-1138.es-1138;Hard Neg;1.00;['Speech'];tt2267998-099;tt2267998;scene-099.ss-1138.es-1138.srt;;-1
1791;1;tt2267998scene-100.ss-1139.es-1148;Hard Neg;0.85;['Speech'];tt2267998-100;tt2267998;scene-100.ss-1139.es-1148.srt;tt2267998_scene_100.mp4;99
1792;1;tt2267998scene-101.ss-1149.es-1188;Not Sure;0.26;['Speech'];tt2267998-101;tt2267998;scene-101.ss-1149.es-1188.srt;tt2267998_scene_101.mp4;100
1793;1;tt2267998scene-102.ss-1189.es-1196;Not Sure;0.30;['Speech'];tt2267998-102;tt2267998;scene-102.ss-1189.es-1196.srt;tt2267998_scene_102.mp4;101
1794;1;tt2267998scene-103.ss-1197.es-1247;Hard Neg;1.00;['Speech'];tt2267998-103;tt2267998;scene-103.ss-1197.es-1247.srt;tt2267998_scene_103.mp4;102
1795;1;tt2267998scene-104.ss-1248.es-1253;Hard Neg;1.00;['Speech'];tt2267998-104;tt2267998;scene-104.ss-1248.es-1253.srt;tt2267998_scene_104.mp4;103
1796;1;tt2267998scene-105.ss-1254.es-1286;Not Sure;0.74;['Speech'];tt2267998-105;tt2267998;scene-105.ss-1254.es-1286.srt;tt2267998_scene_105.mp4;104
1797;1;tt2267998scene-106.ss-1287.es-1314;Not Sure;0.60;['Speech'];tt2267998-106;tt2267998;scene-106.ss-1287.es-1314.srt;tt2267998_scene_106.mp4;105
1798;1;tt2267998scene-107.ss-1315.es-1337;Hard Neg;1.00;['Speech'];tt2267998-107;tt2267998;scene-107.ss-1315.es-1337.srt;tt2267998_scene_107.mp4;106
1799;1;tt2267998scene-108.ss-1338.es-1342;Hard Neg;1.00;['Speech'];tt2267998-108;tt2267998;scene-108.ss-1338.es-1342.srt;tt2267998_scene_108.mp4;107
1800;1;tt2267998scene-109.ss-1343.es-1355;Easy Neg;1.00;[''];tt2267998-109;tt2267998;scene-109.ss-1343.es-1355.srt;tt2267998_scene_109.mp4;108
1801;1;tt2267998scene-110.ss-1356.es-1380;Easy Neg;1.00;[''];tt2267998-110;tt2267998;scene-110.ss-1356.es-1380.srt;tt2267998_scene_110.mp4;109
1802;0;tt2267998scene-111.ss-1381.es-1381;Easy Neg;0.80;[''];tt2267998-111;tt2267998;scene-111.ss-1381.es-1381.srt;tt2267998_scene_111.mp4;-1
1803;1;tt2267998scene-112.ss-1382.es-1389;Easy Neg;1.00;[''];tt2267998-112;tt2267998;scene-112.ss-1382.es-1389.srt;tt2267998_scene_112.mp4;111
1804;1;tt2267998scene-113.ss-1390.es-1401;Easy Neg;1.00;[''];tt2267998-113;tt2267998;scene-113.ss-1390.es-1401.srt;tt2267998_scene_113.mp4;112
1805;1;tt2267998scene-114.ss-1402.es-1403;Easy Neg;1.00;[''];tt2267998-114;tt2267998;scene-114.ss-1402.es-1403.srt;tt2267998_scene_114.mp4;113
1806;0;tt2267998scene-115.ss-1404.es-1404;Easy Neg;0.98;[''];tt2267998-115;tt2267998;scene-115.ss-1404.es-1404.srt;tt2267998_scene_115.mp4;-1
1807;1;tt2267998scene-116.ss-1405.es-1420;Easy Neg;1.00;[''];tt2267998-116;tt2267998;scene-116.ss-1405.es-1420.srt;tt2267998_scene_116.mp4;115
1808;1;tt2267998scene-117.ss-1421.es-1435;Not Sure;0.31;['Body', ' Clothes', ' Speech'];tt2267998-117;tt2267998;scene-117.ss-1421.es-1435.srt;tt2267998_scene_117.mp4;116
1809;1;tt2267998scene-118.ss-1436.es-1464;Not Sure;0.96;['Body', ' Clothes', ' Speech'];tt2267998-118;tt2267998;scene-118.ss-1436.es-1464.srt;tt2267998_scene_118.mp4;117
1810;1;tt2267998scene-119.ss-1465.es-1467;Not Sure;0.29;['Type of plan', ' Body', ' Clothes'];tt2267998-119;tt2267998;scene-119.ss-1465.es-1467.srt;tt2267998_scene_119.mp4;118
1811;0;tt2267998scene-120.ss-1468.es-1469;Easy Neg;0.97;[''];tt2267998-120;tt2267998;scene-120.ss-1468.es-1469.srt;tt2267998_scene_120.mp4;-1
1812;1;tt2267998scene-121.ss-1470.es-1471;Easy Neg;1.00;[''];tt2267998-121;tt2267998;scene-121.ss-1470.es-1471.srt;tt2267998_scene_121.mp4;120
1813;1;tt2267998scene-122.ss-1472.es-1495;Easy Neg;1.00;[''];tt2267998-122;tt2267998;scene-122.ss-1472.es-1495.srt;tt2267998_scene_122.mp4;121
1814;0;tt2267998scene-123.ss-1496.es-1496;Easy Neg;0.97;[''];tt2267998-123;tt2267998;scene-123.ss-1496.es-1496.srt;tt2267998_scene_123.mp4;-1
1815;1;tt2267998scene-124.ss-1497.es-1532;Not Sure;0.55;['Speech'];tt2267998-124;tt2267998;scene-124.ss-1497.es-1532.srt;tt2267998_scene_124.mp4;123
1816;1;tt2267998scene-125.ss-1533.es-1576;Not Sure;1.00;['Speech'];tt2267998-125;tt2267998;scene-125.ss-1533.es-1576.srt;tt2267998_scene_125.mp4;124
1817;1;tt2267998scene-126.ss-1577.es-1587;Not Sure;0.33;['Speech'];tt2267998-126;tt2267998;scene-126.ss-1577.es-1587.srt;tt2267998_scene_126.mp4;125
1818;1;tt2267998scene-127.ss-1588.es-1591;Not Sure;1.00;['Speech'];tt2267998-127;tt2267998;scene-127.ss-1588.es-1591.srt;tt2267998_scene_127.mp4;126
1819;1;tt2267998scene-128.ss-1592.es-1603;Not Sure;1.00;['Speech'];tt2267998-128;tt2267998;scene-128.ss-1592.es-1603.srt;tt2267998_scene_128.mp4;127
1820;1;tt2267998scene-129.ss-1604.es-1612;Not Sure;1.00;['Speech'];tt2267998-129;tt2267998;scene-129.ss-1604.es-1612.srt;tt2267998_scene_129.mp4;128
1821;1;tt2267998scene-130.ss-1613.es-1613;Not Sure;0.88;['Speech'];tt2267998-130;tt2267998;scene-130.ss-1613.es-1613.srt;tt2267998_scene_130.mp4;129
1822;1;tt2267998scene-131.ss-1614.es-1617;Easy Neg;1.00;[''];tt2267998-131;tt2267998;scene-131.ss-1614.es-1617.srt;tt2267998_scene_131.mp4;130
1823;1;tt2267998scene-132.ss-1618.es-1625;Easy Neg;1.00;[''];tt2267998-132;tt2267998;scene-132.ss-1618.es-1625.srt;tt2267998_scene_132.mp4;131
1824;0;tt2267998scene-133.ss-1626.es-1626;Easy Neg;0.99;[''];tt2267998-133;tt2267998;scene-133.ss-1626.es-1626.srt;tt2267998_scene_133.mp4;-1
1825;0;tt2267998scene-134.ss-1627.es-1627;Easy Neg;1.00;[''];tt2267998-134;tt2267998;scene-134.ss-1627.es-1627.srt;tt2267998_scene_134.mp4;-1
1826;1;tt2267998scene-135.ss-1628.es-1646;Easy Neg;1.00;[''];tt2267998-135;tt2267998;scene-135.ss-1628.es-1646.srt;tt2267998_scene_135.mp4;134
1827;0;tt2267998scene-136.ss-1647.es-1647;Easy Neg;1.00;[''];tt2267998-136;tt2267998;scene-136.ss-1647.es-1647.srt;;-1
1828;0;tt2267998scene-137.ss-1648.es-1648;Easy Neg;0.98;[''];tt2267998-137;tt2267998;scene-137.ss-1648.es-1648.srt;tt2267998_scene_137.mp4;-1
